,atp,location,tournament,date,series,court,surface,round,winner,loser,wrank,lrank,wpts,lpts,wsets,lsets,b365w,b365l,avgw,avgl,total_games,sumw,suml,totg_avg
116,4,Melbourne,Murray River Open,2021-02-01,ATP250,Outdoor,Hard,1st Round,Ramos Vinolas A.,Mott B.,46.0,481.0,1210.0,74.0,2.0,0.0,1.36,3.0,1.42,2.83,18.0,12.0,6.0,18.0
117,4,Melbourne,Murray River Open,2021-02-01,ATP250,Outdoor,Hard,1st Round,Bolt A.,Kokkinakis T.,174.0,266.0,380.0,209.0,2.0,1.0,3.25,1.33,2.89,1.41,27.0,14.0,13.0,24.38
118,4,Melbourne,Murray River Open,2021-02-01,ATP250,Outdoor,Hard,1st Round,Berankis R.,Nagal S.,72.0,139.0,889.0,480.0,2.0,0.0,1.28,3.5,1.29,3.52,16.0,12.0,4.0,21.7
119,4,Melbourne,Murray River Open,2021-02-01,ATP250,Outdoor,Hard,1st Round,Chardy J.,Cilic M.,66.0,43.0,950.0,1325.0,2.0,1.0,2.1,1.66,2.25,1.63,30.0,15.0,15.0,23.42
120,4,Melbourne,Murray River Open,2021-02-01,ATP250,Outdoor,Hard,1st Round,Bourchier H.,Polmans M.,324.0,125.0,138.0,546.0,2.0,0.0,2.62,1.44,2.78,1.43,20.0,12.0,8.0,24.29
121,4,Melbourne,Murray River Open,2021-02-01,ATP250,Outdoor,Hard,1st Round,Mannarino A.,Ymer M.,35.0,95.0,1561.0,775.0,2.0,0.0,1.4,2.75,1.44,2.74,20.0,13.0,7.0,22.93
122,4,Melbourne,Murray River Open,2021-02-02,ATP250,Outdoor,Hard,1st Round,Giron M.,Mmoh M.,73.0,177.0,884.0,368.0,2.0,0.0,2.1,1.66,2.11,1.73,19.0,13.0,6.0,23.1
123,4,Melbourne,Murray River Open,2021-02-02,ATP250,Outdoor,Hard,1st Round,Duckworth J.,Machac T.,105.0,197.0,709.0,333.0,2.0,0.0,2.37,1.53,2.42,1.56,19.0,12.0,7.0,19.0
124,4,Melbourne,Murray River Open,2021-02-02,ATP250,Outdoor,Hard,1st Round,Kukushkin M.,Londero J.I.,90.0,81.0,796.0,832.0,2.0,1.0,1.44,2.62,1.48,2.64,30.0,17.0,13.0,23.76
125,4,Melbourne,Murray River Open,2021-02-02,ATP250,Outdoor,Hard,1st Round,Popyrin A.,Gojo B.,114.0,226.0,631.0,258.0,2.0,1.0,1.61,2.2,1.62,2.27,39.0,20.0,19.0,28.5
126,4,Melbourne,Murray River Open,2021-02-02,ATP250,Outdoor,Hard,1st Round,Sugita Y.,Halys Q.,104.0,206.0,721.0,310.0,2.0,1.0,2.25,1.57,2.45,1.56,34.0,17.0,17.0,24.75
127,4,Melbourne,Murray River Open,2021-02-02,ATP250,Outdoor,Hard,1st Round,Vesely J.,Ferreira Silva F.,69.0,184.0,928.0,356.0,2.0,0.0,1.44,2.62,1.5,2.55,20.0,12.0,8.0,20.0
128,4,Melbourne,Murray River Open,2021-02-02,ATP250,Outdoor,Hard,1st Round,Kyrgios N.,Muller A.,47.0,209.0,1170.0,305.0,2.0,1.0,1.11,6.5,1.13,5.68,32.0,16.0,16.0,32.0
129,4,Melbourne,Murray River Open,2021-02-02,ATP250,Outdoor,Hard,1st Round,Harris A.,Daniel T.,232.0,117.0,251.0,591.0,2.0,1.0,3.25,1.33,2.97,1.39,34.0,18.0,16.0,23.04
130,4,Melbourne,Murray River Open,2021-02-02,ATP250,Outdoor,Hard,1st Round,Simon G.,Ymer E.,64.0,204.0,990.0,314.0,2.0,0.0,1.36,3.0,1.42,2.81,20.0,12.0,8.0,24.42
131,4,Melbourne,Murray River Open,2021-02-02,ATP250,Outdoor,Hard,1st Round,Ruusuvuori E.,Troicki V.,86.0,202.0,816.0,326.0,2.0,0.0,1.28,3.5,1.3,3.45,19.0,12.0,7.0,22.79
132,4,Melbourne,Murray River Open,2021-02-02,ATP250,Outdoor,Hard,2nd Round,Berankis R.,Kubler J.,72.0,265.0,889.0,210.0,2.0,0.0,1.44,2.62,1.48,2.62,25.0,14.0,11.0,27.2
133,4,Melbourne,Murray River Open,2021-02-02,ATP250,Outdoor,Hard,2nd Round,Gerasimov E.,Fucsovics M.,78.0,55.0,840.0,1072.0,2.0,1.0,2.5,1.5,1.46,1.54,25.0,13.0,12.0,23.45
134,4,Melbourne,Murray River Open,2021-02-02,ATP250,Outdoor,Hard,2nd Round,Giron M.,Mannarino A.,73.0,35.0,884.0,1561.0,2.0,0.0,2.1,1.66,2.11,1.73,19.0,12.0,7.0,23.04
135,4,Melbourne,Murray River Open,2021-02-02,ATP250,Outdoor,Hard,2nd Round,Evans D.,Sousa P.,33.0,108.0,1589.0,698.0,2.0,0.0,1.14,5.5,1.15,5.3,21.0,13.0,8.0,23.77
136,4,Melbourne,Murray River Open,2021-02-03,ATP250,Outdoor,Hard,2nd Round,Bolt A.,Mcdonald M.,174.0,194.0,380.0,335.0,2.0,1.0,3.0,1.36,3.1,1.36,35.0,19.0,16.0,23.18
137,4,Melbourne,Murray River Open,2021-02-03,ATP250,Outdoor,Hard,2nd Round,Popyrin A.,Paul T.,114.0,53.0,631.0,1080.0,2.0,0.0,2.75,1.4,2.6,1.49,19.0,12.0,7.0,24.36
138,4,Melbourne,Murray River Open,2021-02-03,ATP250,Outdoor,Hard,2nd Round,Wawrinka S.,Kukushkin M.,18.0,90.0,2365.0,796.0,2.0,1.0,1.3,3.4,1.35,3.16,26.0,16.0,10.0,22.84
139,4,Melbourne,Murray River Open,2021-02-03,ATP250,Outdoor,Hard,2nd Round,Duckworth J.,Humbert U.,105.0,32.0,709.0,1671.0,2.0,0.0,3.25,1.33,3.36,1.32,23.0,13.0,10.0,24.66
140,4,Melbourne,Murray River Open,2021-02-03,ATP250,Outdoor,Hard,2nd Round,Vesely J.,Ruud C.,69.0,27.0,928.0,1739.0,2.0,1.0,2.0,1.72,2.04,1.77,34.0,18.0,16.0,22.57
141,4,Melbourne,Murray River Open,2021-02-03,ATP250,Outdoor,Hard,2nd Round,Chardy J.,Simon G.,66.0,64.0,950.0,990.0,2.0,0.0,1.83,1.83,1.98,1.81,19.0,12.0,7.0,23.05
142,4,Melbourne,Murray River Open,2021-02-03,ATP250,Outdoor,Hard,2nd Round,Coric B.,Ruusuvuori E.,25.0,86.0,1855.0,816.0,2.0,0.0,1.66,2.1,1.65,2.21,22.0,13.0,9.0,23.48
143,4,Melbourne,Murray River Open,2021-02-03,ATP250,Outdoor,Hard,2nd Round,Kyrgios N.,Bourchier H.,47.0,324.0,1170.0,138.0,2.0,0.0,1.12,6.0,1.13,5.72,21.0,13.0,8.0,20.5
144,4,Melbourne,Murray River Open,2021-02-03,ATP250,Outdoor,Hard,2nd Round,Auger Aliassime F.,Sugita Y.,21.0,104.0,2241.0,721.0,2.0,0.0,1.16,5.0,1.14,5.5,16.0,12.0,4.0,23.28
145,4,Melbourne,Murray River Open,2021-02-03,ATP250,Outdoor,Hard,2nd Round,Fritz T.,Coria F.,30.0,92.0,1695.0,783.0,2.0,0.0,1.14,5.5,1.13,5.69,15.0,12.0,3.0,23.3
146,4,Melbourne,Murray River Open,2021-02-03,ATP250,Outdoor,Hard,2nd Round,Dimitrov G.,Harris A.,19.0,232.0,2260.0,251.0,2.0,0.0,1.14,5.5,1.15,5.36,18.0,12.0,6.0,26.0
147,4,Melbourne,Murray River Open,2021-02-03,ATP250,Outdoor,Hard,2nd Round,Moutet C.,Ramos Vinolas A.,80.0,46.0,838.0,1210.0,2.0,0.0,1.44,2.62,1.48,2.62,20.0,12.0,8.0,23.7
148,4,Melbourne,Murray River Open,2021-02-05,ATP250,Outdoor,Hard,3rd Round,Coric B.,Kyrgios N.,25.0,47.0,1855.0,1170.0,2.0,0.0,1.72,2.1,1.75,2.07,19.0,12.0,7.0,24.76
149,4,Melbourne,Murray River Open,2021-02-05,ATP250,Outdoor,Hard,3rd Round,Evans D.,Giron M.,33.0,73.0,1589.0,884.0,2.0,0.0,1.53,2.5,1.52,2.49,23.0,13.0,10.0,22.81
150,4,Melbourne,Murray River Open,2021-02-05,ATP250,Outdoor,Hard,3rd Round,Chardy J.,Fritz T.,66.0,30.0,950.0,1695.0,2.0,0.0,2.37,1.57,2.29,1.62,18.0,12.0,6.0,23.65
151,4,Melbourne,Murray River Open,2021-02-05,ATP250,Outdoor,Hard,3rd Round,Moutet C.,Duckworth J.,80.0,105.0,838.0,709.0,2.0,0.0,1.72,2.1,1.73,2.1,23.0,13.0,10.0,23.88
152,4,Melbourne,Murray River Open,2021-02-05,ATP250,Outdoor,Hard,3rd Round,Vesely J.,Berankis R.,69.0,72.0,928.0,889.0,2.0,0.0,2.0,1.8,2.02,1.79,18.0,12.0,6.0,24.43
153,4,Melbourne,Murray River Open,2021-02-05,ATP250,Outdoor,Hard,3rd Round,Wawrinka S.,Bolt A.,18.0,174.0,2365.0,380.0,2.0,1.0,1.3,3.5,1.29,3.55,33.0,17.0,16.0,25.32
154,4,Melbourne,Murray River Open,2021-02-05,ATP250,Outdoor,Hard,3rd Round,Auger Aliassime F.,Gerasimov E.,21.0,78.0,2241.0,840.0,2.0,1.0,1.36,3.2,1.37,3.06,31.0,16.0,15.0,24.32
155,4,Melbourne,Murray River Open,2021-02-05,ATP250,Outdoor,Hard,3rd Round,Dimitrov G.,Popyrin A.,19.0,114.0,2260.0,631.0,2.0,1.0,1.4,3.0,1.36,3.13,32.0,18.0,14.0,24.2
156,4,Melbourne,Murray River Open,2021-02-05,ATP250,Outdoor,Hard,Quarterfinals,Evans D.,Coric B.,33.0,25.0,1589.0,1855.0,2.0,0.0,2.62,1.5,2.66,1.48,25.0,14.0,11.0,23.77
157,4,Melbourne,Murray River Open,2021-02-05,ATP250,Outdoor,Hard,Quarterfinals,Moutet C.,Dimitrov G.,80.0,19.0,838.0,2260.0,2.0,0.0,,,3.05,1.42,20.0,13.0,7.0,24.11
158,4,Melbourne,Murray River Open,2021-02-06,ATP250,Outdoor,Hard,Semifinals,Evans D.,Chardy J.,33.0,66.0,1589.0,950.0,2.0,0.0,1.72,2.1,1.72,2.12,16.0,12.0,4.0,23.57
159,4,Melbourne,Murray River Open,2021-02-06,ATP250,Outdoor,Hard,Semifinals,Auger Aliassime F.,Moutet C.,21.0,80.0,2241.0,838.0,2.0,0.0,1.4,3.0,1.38,3.03,15.0,12.0,3.0,23.28
160,4,Melbourne,Murray River Open,2021-02-07,ATP250,Outdoor,Hard,The Final,Evans D.,Auger Aliassime F.,33.0,21.0,1589.0,2241.0,2.0,0.0,2.2,1.66,2.25,1.65,17.0,12.0,5.0,23.94
161,6,Cordoba,Cordoba Open,2021-02-22,ATP250,Outdoor,Clay,1st Round,Kovalik J.,Galan D.,128.0,116.0,548.0,619.0,2.0,1.0,2.0,1.72,2.15,1.7,24.0,13.0,11.0,20.0
162,6,Cordoba,Cordoba Open,2021-02-22,ATP250,Outdoor,Clay,1st Round,Jarry N.,Munar J.,1165.0,104.0,7.0,745.0,2.0,1.0,3.75,1.25,3.52,1.3,35.0,18.0,17.0,23.71
163,6,Cordoba,Cordoba Open,2021-02-23,ATP250,Outdoor,Clay,1st Round,Carballes Baena R.,Sousa J.,96.0,98.0,786.0,782.0,2.0,0.0,1.25,3.75,1.26,3.82,16.0,12.0,4.0,23.77
164,6,Cordoba,Cordoba Open,2021-02-23,ATP250,Outdoor,Clay,1st Round,Cecchinato M.,Dellien H.,87.0,112.0,838.0,669.0,2.0,1.0,1.28,3.5,1.37,3.1,25.0,16.0,9.0,23.32
165,6,Cordoba,Cordoba Open,2021-02-23,ATP250,Outdoor,Clay,1st Round,Coria F.,Koepfer D.,95.0,71.0,790.0,966.0,2.0,0.0,1.61,2.2,1.67,2.2,17.0,12.0,5.0,21.74
166,6,Cordoba,Cordoba Open,2021-02-23,ATP250,Outdoor,Clay,1st Round,Cerundolo J.M.,Seyboth Wild T.,335.0,119.0,132.0,605.0,2.0,0.0,3.25,1.33,2.96,1.4,25.0,14.0,11.0,26.31
167,6,Cordoba,Cordoba Open,2021-02-23,ATP250,Outdoor,Clay,1st Round,Bagnis F.,Kicker N.,130.0,,546.0,,2.0,0.0,1.2,4.33,1.21,4.39,17.0,12.0,5.0,22.29
168,6,Cordoba,Cordoba Open,2021-02-23,ATP250,Outdoor,Clay,1st Round,Etcheverry T.,Martin A.,234.0,101.0,258.0,753.0,2.0,0.0,1.72,2.0,1.81,2.0,22.0,13.0,9.0,22.49
169,6,Cordoba,Cordoba Open,2021-02-23,ATP250,Outdoor,Clay,1st Round,Ramos Vinolas A.,Londero J.I.,47.0,88.0,1210.0,832.0,2.0,1.0,2.2,1.61,2.17,1.69,26.0,16.0,10.0,23.76
170,6,Cordoba,Cordoba Open,2021-02-23,ATP250,Outdoor,Clay,1st Round,Cerundolo F.,Mager G.,135.0,99.0,520.0,770.0,2.0,1.0,1.5,2.5,1.58,2.38,30.0,18.0,12.0,25.67
171,6,Cordoba,Cordoba Open,2021-02-24,ATP250,Outdoor,Clay,1st Round,Delbonis F.,Sousa P.,84.0,108.0,851.0,704.0,2.0,0.0,1.53,2.37,1.53,2.5,20.0,12.0,8.0,23.77
172,6,Cordoba,Cordoba Open,2021-02-24,ATP250,Outdoor,Clay,1st Round,Monteiro T.,Menezes J.,74.0,199.0,929.0,353.0,2.0,0.0,1.22,4.0,1.25,3.9,18.0,12.0,6.0,18.0
173,6,Cordoba,Cordoba Open,2021-02-24,ATP250,Outdoor,Clay,2nd Round,Kovalik J.,Barrios M.,128.0,265.0,548.0,221.0,2.0,1.0,1.57,2.25,1.62,2.28,27.0,16.0,11.0,27.0
174,6,Cordoba,Cordoba Open,2021-02-24,ATP250,Outdoor,Clay,2nd Round,Coria F.,Cerundolo F.,95.0,135.0,790.0,520.0,2.0,1.0,2.25,1.57,2.27,1.63,25.0,13.0,12.0,23.73
175,6,Cordoba,Cordoba Open,2021-02-24,ATP250,Outdoor,Clay,2nd Round,Bagnis F.,Delbonis F.,130.0,84.0,546.0,851.0,2.0,0.0,2.0,1.72,2.09,1.74,22.0,13.0,9.0,23.72
176,6,Cordoba,Cordoba Open,2021-02-25,ATP250,Outdoor,Clay,2nd Round,Paire B.,Jarry N.,29.0,1165.0,1738.0,7.0,2.0,0.0,2.62,1.44,2.61,1.49,18.0,12.0,6.0,25.58
177,6,Cordoba,Cordoba Open,2021-02-25,ATP250,Outdoor,Clay,2nd Round,Monteiro T.,Carballes Baena R.,74.0,96.0,929.0,786.0,2.0,0.0,1.36,3.0,1.4,2.9,19.0,12.0,7.0,22.52
178,6,Cordoba,Cordoba Open,2021-02-25,ATP250,Outdoor,Clay,2nd Round,Cerundolo J.M.,Kecmanovic M.,335.0,41.0,132.0,1388.0,2.0,1.0,2.75,1.4,2.8,1.44,33.0,19.0,14.0,22.32
179,6,Cordoba,Cordoba Open,2021-02-25,ATP250,Outdoor,Clay,2nd Round,Schwartzman D.,Cecchinato M.,9.0,87.0,3480.0,838.0,2.0,0.0,1.3,3.4,1.32,3.36,16.0,12.0,4.0,23.33
180,6,Cordoba,Cordoba Open,2021-02-25,ATP250,Outdoor,Clay,2nd Round,Ramos Vinolas A.,Etcheverry T.,47.0,234.0,1210.0,258.0,2.0,1.0,1.53,2.37,1.58,2.37,33.0,16.0,17.0,24.33
181,6,Cordoba,Cordoba Open,2021-02-26,ATP250,Outdoor,Clay,Quarterfinals,Cerundolo J.M.,Monteiro T.,335.0,74.0,132.0,929.0,2.0,1.0,3.75,1.28,3.78,1.27,25.0,14.0,11.0,23.96
182,6,Cordoba,Cordoba Open,2021-02-26,ATP250,Outdoor,Clay,Quarterfinals,Coria F.,Paire B.,95.0,29.0,790.0,1738.0,2.0,0.0,1.8,2.0,1.79,2.0,17.0,12.0,5.0,23.32
183,6,Cordoba,Cordoba Open,2021-02-26,ATP250,Outdoor,Clay,Quarterfinals,Bagnis F.,Kovalik J.,130.0,128.0,546.0,548.0,2.0,0.0,1.5,2.62,1.52,2.53,15.0,12.0,3.0,23.49
184,6,Cordoba,Cordoba Open,2021-02-26,ATP250,Outdoor,Clay,Quarterfinals,Ramos Vinolas A.,Schwartzman D.,47.0,9.0,1210.0,3480.0,2.0,1.0,7.0,1.1,6.56,1.11,26.0,16.0,10.0,22.3
185,6,Cordoba,Cordoba Open,2021-02-27,ATP250,Outdoor,Clay,Semifinals,Cerundolo J.M.,Coria F.,335.0,95.0,132.0,790.0,2.0,1.0,2.75,1.44,2.72,1.46,28.0,16.0,12.0,23.3
186,6,Cordoba,Cordoba Open,2021-02-28,ATP250,Outdoor,Clay,Semifinals,Ramos Vinolas A.,Bagnis F.,47.0,130.0,1210.0,546.0,2.0,1.0,1.8,2.0,1.73,2.12,33.0,18.0,15.0,22.94
187,6,Cordoba,Cordoba Open,2021-02-28,ATP250,Outdoor,Clay,The Final,Cerundolo J.M.,Ramos Vinolas A.,335.0,47.0,132.0,1210.0,2.0,1.0,2.62,1.5,2.6,1.5,22.0,14.0,8.0,23.7
188,7,Montpellier,Open Sud de France,2021-02-22,ATP250,Indoor,Hard,1st Round,Humbert U.,Gombos N.,32.0,93.0,1706.0,797.0,2.0,0.0,1.18,4.5,1.19,4.7,22.0,13.0,9.0,23.57
189,7,Montpellier,Open Sud de France,2021-02-22,ATP250,Indoor,Hard,1st Round,Sonego L.,Gaston H.,36.0,162.0,1623.0,425.0,2.0,1.0,1.4,2.75,1.42,2.83,29.0,18.0,11.0,19.71
190,7,Montpellier,Open Sud de France,2021-02-22,ATP250,Indoor,Hard,1st Round,Korda S.,Tsonga J.W.,92.0,66.0,810.0,1015.0,2.0,0.0,1.4,2.75,1.39,2.97,18.0,12.0,6.0,23.78
191,7,Montpellier,Open Sud de France,2021-02-23,ATP250,Indoor,Hard,1st Round,Griekspoor T.,Giron M.,160.0,78.0,440.0,889.0,2.0,1.0,2.5,1.5,2.39,1.57,30.0,18.0,12.0,22.81
192,7,Montpellier,Open Sud de France,2021-02-23,ATP250,Indoor,Hard,1st Round,Gojowczyk P.,Struff J.L.,144.0,37.0,491.0,1495.0,2.0,0.0,3.0,1.36,3.14,1.35,19.0,12.0,7.0,23.71
193,7,Montpellier,Open Sud de France,2021-02-23,ATP250,Indoor,Hard,1st Round,Bonzi B.,Pouille L.,125.0,79.0,573.0,887.0,2.0,0.0,1.57,2.25,1.63,2.27,21.0,13.0,8.0,23.61
194,7,Montpellier,Open Sud de France,2021-02-23,ATP250,Indoor,Hard,1st Round,Vesely J.,Ymer M.,69.0,91.0,988.0,820.0,2.0,0.0,1.83,1.83,1.89,1.9,14.0,12.0,2.0,22.93
195,7,Montpellier,Open Sud de France,2021-02-23,ATP250,Indoor,Hard,1st Round,Novak D.,Simon G.,102.0,68.0,752.0,990.0,2.0,1.0,2.25,1.57,2.22,1.65,29.0,14.0,15.0,23.05
196,7,Montpellier,Open Sud de France,2021-02-23,ATP250,Indoor,Hard,1st Round,Gerasimov E.,Murray A.,83.0,121.0,854.0,595.0,2.0,0.0,2.62,1.44,2.53,1.51,20.0,13.0,7.0,22.44
197,7,Montpellier,Open Sud de France,2021-02-24,ATP250,Indoor,Hard,1st Round,Davidovich Fokina A.,Zapata Miralles B.,56.0,146.0,1078.0,484.0,2.0,1.0,1.57,2.25,1.63,2.27,33.0,18.0,15.0,22.75
198,7,Montpellier,Open Sud de France,2021-02-24,ATP250,Indoor,Hard,1st Round,Bedene A.,Sinner J.,60.0,34.0,1065.0,1694.0,2.0,1.0,4.5,1.18,4.53,1.2,30.0,16.0,14.0,23.26
199,7,Montpellier,Open Sud de France,2021-02-24,ATP250,Indoor,Hard,1st Round,Barrere G.,Basilashvili N.,113.0,40.0,655.0,1405.0,2.0,0.0,1.53,2.37,1.56,2.43,20.0,12.0,8.0,23.6
200,7,Montpellier,Open Sud de France,2021-02-24,ATP250,Indoor,Hard,2nd Round,Sonego L.,Korda S.,36.0,92.0,1623.0,810.0,2.0,0.0,2.37,1.53,2.39,1.57,17.0,12.0,5.0,22.62
201,7,Montpellier,Open Sud de France,2021-02-24,ATP250,Indoor,Hard,2nd Round,Humbert U.,Griekspoor T.,32.0,160.0,1706.0,440.0,2.0,1.0,1.22,4.0,1.22,4.25,39.0,20.0,19.0,25.0
202,7,Montpellier,Open Sud de France,2021-02-24,ATP250,Indoor,Hard,2nd Round,Goffin D.,Bonzi B.,15.0,125.0,2600.0,573.0,2.0,1.0,1.53,2.37,1.59,2.35,32.0,17.0,15.0,23.8
203,7,Montpellier,Open Sud de France,2021-02-25,ATP250,Indoor,Hard,2nd Round,Gerasimov E.,Bedene A.,83.0,60.0,854.0,1065.0,2.0,0.0,2.0,1.72,2.06,1.75,23.0,13.0,10.0,24.11
204,7,Montpellier,Open Sud de France,2021-02-25,ATP250,Indoor,Hard,2nd Round,Gojowczyk P.,Vesely J.,144.0,69.0,491.0,988.0,2.0,1.0,2.62,1.44,2.5,1.52,35.0,19.0,16.0,23.69
205,7,Montpellier,Open Sud de France,2021-02-25,ATP250,Indoor,Hard,2nd Round,Davidovich Fokina A.,Hurkacz H.,56.0,30.0,1078.0,1735.0,2.0,0.0,2.2,1.61,2.22,1.65,20.0,13.0,7.0,23.6
206,7,Montpellier,Open Sud de France,2021-02-25,ATP250,Indoor,Hard,2nd Round,Novak D.,Lajovic D.,102.0,27.0,752.0,1875.0,2.0,0.0,1.83,1.83,1.99,1.82,25.0,14.0,11.0,23.29
207,7,Montpellier,Open Sud de France,2021-02-25,ATP250,Indoor,Hard,2nd Round,Bautista Agut R.,Barrere G.,13.0,113.0,2710.0,655.0,2.0,0.0,1.28,3.5,1.32,3.35,15.0,12.0,3.0,23.24
208,7,Montpellier,Open Sud de France,2021-02-26,ATP250,Indoor,Hard,Quarterfinals,Goffin D.,Sonego L.,15.0,36.0,2600.0,1623.0,2.0,0.0,2.1,1.72,2.05,1.77,20.0,12.0,8.0,23.78
209,7,Montpellier,Open Sud de France,2021-02-26,ATP250,Indoor,Hard,Quarterfinals,Gerasimov E.,Davidovich Fokina A.,83.0,56.0,854.0,1078.0,2.0,1.0,2.0,1.8,2.04,1.77,32.0,17.0,15.0,23.57
210,7,Montpellier,Open Sud de France,2021-02-26,ATP250,Indoor,Hard,Quarterfinals,Gojowczyk P.,Novak D.,144.0,102.0,491.0,752.0,2.0,0.0,2.0,1.8,1.98,1.82,17.0,12.0,5.0,23.06
211,7,Montpellier,Open Sud de France,2021-02-26,ATP250,Indoor,Hard,Quarterfinals,Bautista Agut R.,Humbert U.,13.0,32.0,2710.0,1706.0,2.0,0.0,1.8,2.0,1.79,2.01,18.0,12.0,6.0,24.66
212,7,Montpellier,Open Sud de France,2021-02-27,ATP250,Indoor,Hard,Semifinals,Goffin D.,Gerasimov E.,15.0,83.0,2600.0,854.0,2.0,1.0,1.5,2.62,1.51,2.58,28.0,14.0,14.0,24.32
213,7,Montpellier,Open Sud de France,2021-02-27,ATP250,Indoor,Hard,Semifinals,Bautista Agut R.,Gojowczyk P.,13.0,144.0,2710.0,491.0,2.0,0.0,1.2,4.5,1.16,5.17,19.0,13.0,6.0,23.51
214,7,Montpellier,Open Sud de France,2021-02-28,ATP250,Indoor,Hard,The Final,Goffin D.,Bautista Agut R.,15.0,13.0,2600.0,2710.0,2.0,1.0,3.0,1.4,2.9,1.41,30.0,17.0,13.0,23.88
215,8,Singapore,Singapore Open,2021-02-22,ATP250,Indoor,Hard,1st Round,Daniel T.,Ramanathan R.,120.0,200.0,602.0,352.0,2.0,1.0,1.4,2.75,1.44,2.78,31.0,18.0,13.0,23.0
216,8,Singapore,Singapore Open,2021-02-22,ATP250,Indoor,Hard,1st Round,Cressy M.,Jung J.,156.0,143.0,454.0,500.0,2.0,0.0,1.44,2.62,1.48,2.63,21.0,13.0,8.0,22.71
217,8,Singapore,Singapore Open,2021-02-22,ATP250,Indoor,Hard,1st Round,Andreev A.,Harris L.,423.0,82.0,94.0,873.0,2.0,1.0,4.33,1.2,4.59,1.19,26.0,13.0,13.0,24.39
218,8,Singapore,Singapore Open,2021-02-22,ATP250,Indoor,Hard,1st Round,Popyrin A.,Eubanks C.,114.0,240.0,643.0,247.0,2.0,0.0,1.5,2.5,1.51,2.55,26.0,14.0,12.0,24.43
219,8,Singapore,Singapore Open,2021-02-22,ATP250,Indoor,Hard,1st Round,Nishioka Y.,Mmoh M.,61.0,178.0,1062.0,393.0,2.0,1.0,1.61,2.2,1.66,2.22,26.0,15.0,11.0,23.1
220,8,Singapore,Singapore Open,2021-02-23,ATP250,Indoor,Hard,1st Round,Uchiyama Y.,Polmans M.,109.0,129.0,701.0,546.0,2.0,1.0,1.66,2.1,1.7,2.15,28.0,14.0,14.0,24.29
221,8,Singapore,Singapore Open,2021-02-23,ATP250,Indoor,Hard,1st Round,Albot R.,Smith J.P.,76.0,306.0,907.0,159.0,2.0,1.0,1.36,3.0,1.39,3.01,24.0,15.0,9.0,22.48
222,8,Singapore,Singapore Open,2021-02-23,ATP250,Indoor,Hard,1st Round,Hanfmann Y.,Duckworth J.,105.0,100.0,738.0,756.0,2.0,0.0,2.2,1.61,2.28,1.62,18.0,12.0,6.0,23.88
223,8,Singapore,Singapore Open,2021-02-23,ATP250,Indoor,Hard,1st Round,Celikbilek A.,Mochizuki S.,302.0,639.0,167.0,39.0,2.0,0.0,1.33,3.25,1.31,3.45,16.0,12.0,4.0,17.0
224,8,Singapore,Singapore Open,2021-02-24,ATP250,Indoor,Hard,1st Round,Kwon S.W.,Kwiatkowski T.S.,81.0,219.0,877.0,285.0,2.0,1.0,1.36,3.0,1.39,2.98,29.0,16.0,13.0,22.5
225,8,Singapore,Singapore Open,2021-02-24,ATP250,Indoor,Hard,1st Round,Marcora R.,Gulbis E.,191.0,186.0,362.0,376.0,2.0,0.0,1.83,1.83,1.95,1.85,22.0,13.0,9.0,23.31
226,8,Singapore,Singapore Open,2021-02-24,ATP250,Indoor,Hard,1st Round,Ebden M.,Bhambri Y.,316.0,,151.0,,2.0,0.0,1.25,3.75,1.33,3.28,22.0,13.0,9.0,22.11
227,8,Singapore,Singapore Open,2021-02-24,ATP250,Indoor,Hard,2nd Round,Cilic M.,Daniel T.,44.0,120.0,1325.0,602.0,2.0,0.0,1.33,3.25,1.3,3.53,22.0,13.0,9.0,23.04
228,8,Singapore,Singapore Open,2021-02-24,ATP250,Indoor,Hard,2nd Round,Nishioka Y.,Cressy M.,61.0,156.0,1062.0,454.0,2.0,0.0,1.72,2.0,1.69,2.16,18.0,12.0,6.0,25.67
229,8,Singapore,Singapore Open,2021-02-24,ATP250,Indoor,Hard,2nd Round,Bublik A.,Celikbilek A.,46.0,302.0,1255.0,167.0,2.0,0.0,1.2,4.33,1.22,4.27,16.0,12.0,4.0,22.83
230,8,Singapore,Singapore Open,2021-02-24,ATP250,Indoor,Hard,2nd Round,Popyrin A.,Andreev A.,114.0,423.0,643.0,94.0,2.0,1.0,1.22,4.0,1.25,3.88,28.0,17.0,11.0,22.29
231,8,Singapore,Singapore Open,2021-02-25,ATP250,Indoor,Hard,2nd Round,Albot R.,Hanfmann Y.,76.0,105.0,907.0,738.0,2.0,1.0,1.66,2.1,1.69,2.16,35.0,19.0,16.0,24.22
232,8,Singapore,Singapore Open,2021-02-25,ATP250,Indoor,Hard,2nd Round,Ebden M.,Millman J.,316.0,39.0,151.0,1421.0,2.0,0.0,3.75,1.25,4.02,1.24,17.0,12.0,5.0,23.84
233,8,Singapore,Singapore Open,2021-02-25,ATP250,Indoor,Hard,2nd Round,Mannarino A.,Marcora R.,35.0,191.0,1641.0,362.0,2.0,0.0,1.18,4.5,1.2,4.53,21.0,13.0,8.0,19.67
